,0,1
2140,31,50
2141,30,54
2142,29,38
2143,67,62
2144,69,68
2145,71,58
2146,64,56
2147,7,53
2148,9,67
2149,68,66
2150,71,58
2151,63,50
2152,8,76
2153,43,73
2154,50,55
2155,37,56
2156,36,55
2157,42,56
2158,34,48
2159,41,52
2160,40,53
2161,18,72
2162,16,50
2163,17,46
2164,22,54
2165,20,53
2166,21,53
2167,19,51
2168,11,89
2169,13,44
2170,14,97
2171,12,50
2172,15,73
2173,70,66
2174,66,63
2175,2,47
2176,1,54
2177,4,50
2178,3,69
2179,2,52
2180,1,52
2181,5,48
2182,6,53
2183,65,71
2184,60,72
2185,58,61
2186,59,62
2187,61,62
2188,63,58
2189,53,69
2190,55,82
2191,54,55
2192,57,65
2193,56,63
2194,39,70
2195,29,28
2196,37,51
2197,40,39
2198,41,39
2199,42,32
2200,38,48
2201,39,43
2202,43,75
2203,44,45
2204,48,32
2205,46,42
2206,50,33
2207,49,59
2208,47,41
2209,53,41
2210,52,39
2211,68,54
2212,66,44
2213,65,60
2214,63,64
2215,67,61
2216,64,53
2217,2,47
2218,4,42
2219,23,52
2220,26,42
2221,16,32
2222,17,39
2223,18,57
2224,20,42
2225,18,67
2226,16,49
2227,14,73
2228,13,55
2229,10,76
2230,12,56
2231,17,32
2232,15,66
2233,11,72
2234,4,44
2235,3,50
2236,45,56
2237,51,38
2238,55,66
2239,56,51
2240,54,47
2241,60,43
2242,57,41
2243,62,41
2244,61,63
2245,58,44
2246,59,40
2247,72,25
2248,69,66
2249,70,52
2250,71,46
2251,2,43
2252,6,46
2253,5,37
2254,1,45
2255,9,50
2256,8,45
2257,19,37
2258,20,25
2259,7,43
2260,21,66
2261,22,39
2262,24,53
2263,26,42
2264,23,47
2265,25,34
2266,28,32
2267,34,36
2268,30,36
2269,27,38
2270,35,41
2271,33,28
2272,32,35
2273,31,48
2274,36,45
2275,70,35
2276,82,18
2277,25,21
2278,41,37
2279,29,29
2280,14,43
2281,32,21
2282,30,24
2283,13,40
2284,51,22
2285,44,53
2286,57,27
2287,72,20
2288,19,44
2289,71,35
2290,50,44
2291,8,39
2292,64,36
2293,79,44
2294,61,43
2295,28,64
2296,22,45
2297,35,35
2298,36,42
2299,40,40
2300,42,56
2301,33,34
2302,37,36
2303,1,33
2304,46,36
2305,24,46
2306,12,54
2307,62,32
2308,39,50
2309,43,42
2310,21,45
2311,18,50
2312,16,41
2313,15,43
2314,60,18
2315,56,36
2316,7,34
2317,76,45
2318,49,47
2319,45,31
2320,27,30
2321,34,31
2322,26,30
2323,6,34
2324,52,33
2325,23,39
2326,38,40
2327,9,47
2328,65,65
2329,20,27
2330,54,41
2331,73,65
2332,66,47
2333,4,26
2334,77,38
2335,3,35
2336,47,37
2337,74,33
2338,11,40
2339,80,22
2340,48,35
2341,55,39
2342,59,43
2343,58,29
2344,10,46
2345,78,37
2346,2,40
2347,81,36
2348,69,38
2349,31,33
2350,83,38
2351,63,38
2352,75,55
2353,5,42
2354,67,41
2355,68,34
2356,17,6
2357,53,41
2358,83,31
2359,44,43
2360,37,30
2361,7,32
2362,25,19
2363,60,14
2364,11,33
2365,61,28
2366,56,30
2367,2,22
2368,21,43
2369,68,29
2370,51,20
2371,24,30
2372,66,31
2373,53,29
2374,29,22
2375,28,18
2376,63,16
2377,79,37
2378,39,41
2379,67,35
2380,78,26
2381,31,30
2382,77,43
2383,5,35
2384,69,38
2385,41,39
2386,30,26
2387,72,33
2388,1,35
2389,36,42
2390,17,17
2391,81,48
2392,46,31
2393,16,33
2394,20,15
2395,34,30
2396,12,31
2397,4,32
2398,47,23
2399,6,27
2400,82,15
2401,23,39
2402,8,30
2403,32,26
2404,71,29
2405,19,19
2406,62,38
2407,27,21
2408,50,28
2409,22,32
2410,33,26
2411,75,31
2412,65,31
2413,70,37
2414,73,29
2415,40,35
2416,43,63
2417,13,45
2418,14,36
2419,48,22
2420,76,29
2421,18,34
2422,57,36
2423,15,35
2424,52,26
2425,26,18
2426,3,22
2427,58,34
2428,64,28
2429,10,38
2430,59,30
2431,74,35
2432,35,38
2433,9,35
2434,54,43
2435,80,25
2436,42,29
2437,38,32
2438,55,47
2439,49,48
2440,45,25
2441,36,38
2442,44,42
2443,41,46
2444,48,39
2445,50,38
2446,53,39
2447,42,33
2448,38,38
2449,47,37
2450,51,30
2451,58,41
2452,56,42
2453,61,48
2454,59,42
2455,69,48
2456,71,47
2457,54,44
2458,60,44
2459,62,45
2460,5,37
2461,8,45
2462,3,45
2463,7,40
2464,4,41
2465,2,41
2466,6,39
2467,9,47
2468,1,38
2469,21,38
2470,16,38
2471,73,45
2472,74,34
2473,75,35
2474,76,32
2475,77,37
2476,78,33
2477,79,42
2478,80,38
2479,81,44
2480,82,48
2481,83,59
2482,37,29
2483,43,43
2484,40,34
2485,39,38
2486,45,35
2487,52,38
2488,57,40
2489,49,44
2490,46,43
2491,55,39
2492,72,43
2493,69,44
2494,68,34
2495,67,37
2496,63,34
2497,65,41
2498,64,41
2499,66,30
2500,15,47
2501,11,60
2502,12,44
2503,18,40
2504,20,36
2505,19,43
2506,22,33
2507,23,52
2508,14,50
2509,13,45
2510,10,71
2511,17,39
2512,25,29
2513,32,27
2514,35,30
2515,30,26
2516,27,25
2517,34,28
2518,24,26
2519,26,26
2520,29,29
2521,28,23
2522,31,30
2523,33,29
2524,24,28
2525,28,32
2526,31,33
2527,30,31
2528,27,30
2529,32,31
2530,34,31
2531,35,36
2532,33,28
2533,29,31
2534,37,34
2535,39,41
2536,40,40
2537,54,37
2538,59,43
2539,61,43
2540,57,45
2541,56,45
2542,60,47
2543,62,46
2544,71,41
2545,3,43
2546,6,31
2547,8,44
2548,20,36
2549,19,45
2550,5,39
2551,4,35
2552,9,43
2553,7,38
2554,1,34
2555,73,43
2556,74,35
2557,75,35
2558,76,33
2559,77,31
2560,78,38
2561,79,46
2562,80,40
2563,81,43
2564,82,42
2565,83,44
2566,42,34
2567,44,37
2568,55,38
2569,58,47
2570,50,42
2571,51,31
2572,46,41
2573,48,42
2574,45,38
2575,43,50
2576,47,35
2577,49,48
2578,52,40
2579,68,32
2580,69,48
2581,70,46
2582,67,32
2583,65,32
2584,64,36
2585,66,34
2586,63,38
2587,72,40
2588,2,35
2589,21,31
2590,14,50
2591,15,48
2592,13,40
2593,12,41
2594,17,37
2595,16,31
2596,18,40
2597,10,53
2598,11,62
2599,25,27
2600,41,65
2601,31,29
2602,33,29
2603,27,27
2604,38,37
2605,36,38
2606,23,46
2607,22,35
2608,26,31
2609,34,28
2610,35,28
2611,36,37
2612,37,32
2613,38,41
2614,39,44
2615,40,51
2616,41,51
2617,42,36
2618,54,42
2619,55,39
2620,56,49
2621,57,52
2622,58,42
2623,59,46
2624,60,42
2625,61,46
2626,62,52
2627,2,42
2628,1,37
2629,3,37
2630,4,34
2631,5,34
2632,6,37
2633,7,40
2634,8,44
2635,9,51
2636,10,67
2637,11,64
2638,83,44
2639,81,43
2640,79,48
2641,77,35
2642,75,38
2643,73,51
2644,74,34
2645,76,33
2646,78,33
2647,80,44
2648,82,39
2649,43,48
2650,44,40
2651,45,44
2652,46,43
2653,47,40
2654,48,47
2655,49,57
2656,50,66
2657,51,36
2658,52,42
2659,53,49
2660,63,33
2661,64,36
2662,66,36
2663,65,39
2664,68,37
2665,67,37
2666,69,50
2667,70,45
2668,71,45
2669,72,46
2670,12,48
2671,13,44
2672,14,47
2673,15,55
2674,16,37
2675,17,39
2676,18,44
2677,20,41
2678,19,46
2679,21,34
2680,22,37
2681,23,48
2682,24,37
2683,25,36
2684,26,36
2685,27,30
2686,28,35
2687,29,34
2688,30,35
2689,31,35
2690,32,38
2691,33,37
2692,28,29
2693,32,33
2694,35,33
2695,31,29
2696,29,37
2697,34,33
2698,36,40
2699,39,41
2700,38,44
2701,53,42
2702,52,38
2703,51,29
2704,54,39
2705,58,41
2706,60,46
2707,62,44
2708,55,45
2709,54,44
2710,57,41
2711,59,48
2712,56,47
2713,2,48
2714,1,35
2715,3,40
2716,7,41
2717,8,43
2718,9,55
2719,6,40
2720,5,39
2721,4,40
2722,83,42
2723,82,39
2724,81,44
2725,80,40
2726,79,42
2727,78,33
2728,77,35
2729,76,22
2730,75,39
2731,74,42
2732,73,44
2733,37,29
2734,40,47
2735,41,47
2736,43,45
2737,44,39
2738,45,38
2739,48,48
2740,47,30
2741,46,42
2742,50,38
2743,49,47
2744,63,29
2745,67,34
2746,61,43
2747,71,22
2748,69,40
2749,81,76
2750,66,25
2751,65,34
2752,68,35
2753,69,50
2754,64,15
2755,72,40
2756,11,64
2757,15,61
2758,16,40
2759,13,42
2760,12,46
2761,10,63
2762,14,59
2763,17,43
2764,18,41
2765,20,40
2766,19,45
2767,23,52
2768,22,31
2769,26,31
2770,25,35
2771,24,33
2772,21,40
2773,27,35
2774,30,31
2775,33,30
2776,27,32
2777,16,11
2778,40,31
2779,8,39
2780,81,41
2781,80,36
2782,23,48
2783,53,45
2784,49,42
2785,62,35
2786,12,36
2787,75,40
2788,27,32
2789,30,25
2790,60,36
2791,65,27
2792,26,28
2793,15,37
2794,61,34
2795,46,35
2796,6,32
2797,20,31
2798,74,36
2799,67,33
2800,83,28
2801,21,34
2802,5,31
2803,7,37
2804,32,36
2805,78,31
2806,41,36
2807,63,34
2808,39,31
2809,22,35
2810,59,44
2811,35,33
2812,68,35
2813,14,42
2814,9,38
2815,52,32
2816,79,36
2817,1,30
2818,69,44
2819,3,33
2820,19,43
2821,34,30
2822,28,31
2823,43,34
2824,10,42
2825,24,23
2826,76,26
2827,18,44
2828,13,38
2829,2,28
2830,29,24
2831,73,44
2832,4,30
2833,55,34
2834,48,31
2835,47,37
2836,57,38
2837,33,25
2838,42,31
2839,70,33
2840,64,34
2841,54,36
2842,31,31
2843,77,36
2844,36,41
2845,50,38
2846,82,43
2847,25,29
2848,11,39
2849,51,28
2850,45,30
2851,58,39
2852,44,37
2853,56,38
2854,72,39
2855,66,28
2856,71,37
2857,17,36
2858,37,32
2859,38,36
2860,56,31
2861,31,23
2862,3,29
2863,48,30
2864,73,39
2865,10,40
2866,49,40
2867,17,19
2868,64,30
2869,7,30
2870,42,31
2871,43,40
2872,45,31
2873,21,28
2874,52,33
2875,63,27
2876,50,26
2877,72,33
2878,1,26
2879,18,38
2880,76,29
2881,69,41
2882,6,32
2883,27,39
2884,15,49
2885,67,28
2886,2,27
2887,60,34
2888,9,40
2889,41,28
2890,81,34
2891,39,30
2892,40,36
2893,65,29
2894,83,25
2895,33,35
2896,51,24
2897,25,23
2898,55,28
2899,57,35
2900,34,29
2901,46,28
2902,19,35
2903,59,36
2904,82,35
2905,26,25
2906,80,35
2907,78,30
2908,11,42
2909,35,26
2910,12,34
2911,20,30
2912,62,36
2913,53,37
2914,47,31
2915,4,31
2916,23,40
2917,68,31
2918,71,40
2919,74,31
2920,14,38
2921,79,33
2922,30,24
2923,22,34
2924,37,31
2925,66,31
2926,58,38
2927,54,38
2928,75,38
2929,61,35
2930,13,39
2931,38,36
2932,44,31
2933,16,23
2934,77,26
2935,28,26
2936,24,24
2937,36,34
2938,8,35
2939,70,35
2940,32,29
2941,5,27
2942,29,25
2943,34,46
2944,35,50
2945,36,59
2946,37,52
2947,38,59
2948,39,62
2949,40,66
2950,41,72
2951,42,87
2952,54,59
2953,55,56
2954,56,62
2955,58,63
2956,57,70
2957,59,72
2958,60,70
2959,61,75
2960,62,64
2961,2,57
2962,1,63
2963,3,51
2964,4,55
2965,5,62
2966,6,66
2967,7,83
2968,8,80
2969,9,80
2970,10,102
2971,11,102
2972,73,73
2973,74,54
2974,75,48
2975,76,48
2976,77,48
2977,78,47
2978,81,59
2979,82,52
2980,79,64
2981,80,51
2982,83,61
2983,43,48
2984,44,49
2985,45,55
2986,46,61
2987,47,42
2988,48,60
2989,49,82
2990,50,55
2991,51,41
2992,52,48
2993,53,64
2994,63,53
2995,64,67
2996,65,55
2997,66,52
2998,68,63
2999,67,59
3000,69,78
3001,70,78
3002,71,70
3003,72,67
3004,12,61
3005,13,63
3006,14,79
3007,15,69
3008,16,57
3009,17,55
3010,18,81
3011,19,77
3012,20,73
3013,21,45
3014,22,49
3015,23,63
3016,24,51
3017,25,52
3018,26,53
3019,27,58
3020,28,50
3021,29,50
3022,30,48
3023,31,51
3024,32,48
3025,33,48
3026,34,36
3027,38,44
3028,42,62
3029,45,47
3030,36,48
3031,40,55
3032,43,49
3033,39,57
3034,46,47
3035,52,42
3036,49,54
3037,58,51
3038,61,49
3039,55,44
3040,57,56
3041,62,57
3042,59,55
3043,2,58
3044,4,53
3045,11,135
3046,8,64
3047,5,48
3048,3,48
3049,1,48
3050,6,52
3051,7,46
3052,9,62
3053,73,64
3054,75,50
3055,77,37
3056,79,47
3057,81,46
3058,83,42
3059,82,52
3060,80,43
3061,78,46
3062,76,48
3063,74,42
3064,35,39
3065,41,56
3066,48,65
3067,37,37
3068,47,44
3069,50,57
3070,53,52
3071,51,33
3072,44,45
3073,54,47
3074,56,50
3075,63,41
3076,60,56
3077,65,54
3078,64,53
3079,68,53
3080,71,52
3081,72,54
3082,69,53
3083,66,43
3084,70,61
3085,67,47
3086,11,57
3087,15,57
3088,16,46
3089,20,60
3090,12,52
3091,15,54
3092,17,46
3093,19,59
3094,12,75
3095,18,65
3096,21,42
3097,22,36
3098,23,59
3099,28,34
3100,32,34
3101,25,35
3102,29,36
3103,24,33
3104,31,35
3105,27,37
3106,26,30
3107,30,30
3108,33,36
3109,22,48
3110,29,38
3111,35,33
3112,27,42
3113,33,34
3114,30,50
3115,48,51
3116,44,49
3117,53,52
3118,36,45
3119,45,54
3120,47,39
3121,40,67
3122,52,56
3123,42,54
3124,49,61
3125,54,51
3126,41,53
3127,3,47
3128,7,37
3129,25,36
3130,14,59
3131,16,44
3132,37,42
3133,8,57
3134,10,83
3135,74,42
3136,76,35
3137,78,33
3138,80,38
3139,82,41
3140,83,39
3141,81,42
3142,79,46
3143,77,34
3144,75,44
3145,73,60
3146,6,52
3147,30,36
3148,31,35
3149,34,37
3150,39,60
3151,43,50
3152,51,38
3153,46,52
3154,50,58
3155,59,58
3156,62,56
3157,55,54
3158,57,61
3159,69,71
3160,61,50
3161,62,54
3162,60,55
3163,65,46
3164,63,42
3165,58,57
3166,56,51
3167,64,57
3168,68,48
3169,70,68
3170,67,58
3171,71,63
3172,66,50
3173,72,59
3174,5,47
3175,9,62
3176,13,54
3177,18,84
3178,21,57
3179,28,42
3180,2,50
3181,1,49
3182,4,47
3183,17,59
3184,20,65
3185,23,53
3186,26,35
3187,32,39
3188,12,55
3189,19,67
3190,11,85
3191,15,67
3192,24,41
3193,31,35
3194,33,35
3195,36,41
3196,39,63
3197,42,57
3198,37,39
3199,38,52
3200,34,31
3201,35,36
3202,41,49
3203,40,58
3204,55,48
3205,58,47
3206,61,44
3207,62,43
3208,59,48
3209,56,40
3210,60,46
3211,57,53
3212,54,62
3213,1,44
3214,2,46
3215,7,56
3216,8,57
3217,5,46
3218,4,53
3219,9,68
3220,10,81
3221,3,43
3222,6,46
3223,83,25
3224,82,20
3225,81,29
3226,79,36
3227,79,52
3228,80,22
3229,77,24
3230,78,30
3231,76,31
3232,75,40
3233,74,42
3234,73,59
3235,44,46
3236,45,44
3237,48,41
3238,50,49
3239,53,43
3240,51,35
3241,46,45
3242,49,59
3243,43,48
3244,47,40
3245,52,48
3246,69,55
3247,71,47
3248,68,43
3249,63,39
3250,65,45
3251,70,56
3252,64,56
3253,65,40
3254,66,40
3255,67,41
3256,72,46
3257,14,58
3258,15,64
3259,17,47
3260,20,68
3261,12,59
3262,16,43
3263,18,78
3264,19,65
3265,11,74
3266,13,63
3267,21,41
3268,22,40
3269,24,39
3270,30,35
3271,29,33
3272,25,31
3273,28,32
3274,26,32
3275,23,49
3276,27,37
3277,32,35
3278,40,39
3279,4,28
3280,69,42
3281,22,33
3282,9,49
3283,21,36
3284,79,51
3285,26,30
3286,50,36
3287,55,40
3288,6,32
3289,66,28
3290,20,50
3291,32,33
3292,72,44
3293,38,42
3294,47,34
3295,82,34
3296,54,50
3297,11,52
3298,80,50
3299,78,39
3300,60,27
3301,24,27
3302,34,29
3303,23,37
3304,68,29
3305,16,24
3306,7,31
3307,13,39
3308,63,33
3309,73,68
3310,39,45
3311,59,45
3312,10,53
3313,35,28
3314,12,38
3315,67,33
3316,77,33
3317,27,33
3318,2,32
3319,43,58
3320,64,41
3321,56,55
3322,53,47
3323,17,35
3324,8,47
3325,41,34
3326,31,26
3327,15,49
3328,18,62
3329,14,55
3330,37,39
3331,62,49
3332,71,62
3333,5,34
3334,25,32
3335,1,36
3336,28,37
3337,33,32
3338,45,26
3339,36,35
3340,46,31
3341,44,52
3342,70,29
3343,30,29
3344,51,29
3345,48,33
3346,3,31
3347,49,41
3348,65,30
3349,61,27
3350,76,32
3351,58,26
3352,75,39
3353,57,37
3354,41,33
3355,19,52
3356,52,38
3357,83,27
3358,74,33
3359,29,31
3360,81,45
3361,69,27
3362,56,44
3363,72,23
3364,53,43
3365,12,43
3366,47,29
3367,34,26
3368,10,45
3369,83,30
3370,52,34
3371,51,25
3372,59,51
3373,79,27
3374,49,33
3375,78,28
3376,22,28
3377,2,28
3378,4,28
3379,63,28
3380,66,27
3381,60,20
3382,75,38
3383,71,43
3384,25,29
3385,31,28
3386,3,20
3387,46,34
3388,13,44
3389,7,51
3390,38,33
3391,32,30
3392,9,48
3393,73,63
3394,80,29
3395,24,29
3396,29,34
3397,30,26
3398,41,29
3399,65,28
3400,37,30
3401,35,23
3402,39,39
3403,77,33
3404,27,27
3405,23,35
3406,43,41
3407,62,28
3408,15,47
3409,21,31
3410,8,42
3411,17,26
3412,28,27
3413,33,25
3414,5,28
3415,11,45
3416,1,30
3417,81,39
3418,42,35
3419,48,35
3420,76,22
3421,57,23
3422,54,37
3423,40,40
3424,64,34
3425,20,45
3426,70,29
3427,19,40
3428,36,45
3429,16,27
3430,55,40
3431,44,33
3432,6,27
3433,74,37
3434,50,37
3435,58,39
3436,67,30
3437,82,33
3438,68,35
3439,14,45
3440,26,22
3441,45,35
3442,18,56
3443,61,35
3444,3,43
3445,9,64
3446,25,35
3447,31,36
3448,13,42
3449,29,36
3450,22,29
3451,39,45
3452,43,46
3453,44,45
3454,45,43
3455,51,30
3456,48,41
3457,49,49
3458,46,44
3459,53,54
3460,55,41
3461,61,33
3462,1,57
3463,5,61
3464,8,67
3465,12,42
3466,17,34
3467,21,37
3468,24,45
3469,28,35
3470,32,29
3471,34,46
3472,37,32
3473,41,57
3474,73,62
3475,74,39
3476,75,36
3477,76,33
3478,77,52
3479,78,33
3480,79,42
3481,80,36
3482,81,38
3483,82,26
3484,83,35
3485,50,37
3486,52,53
3487,54,40
3488,47,43
3489,69,45
3490,63,31
3491,58,41
3492,65,40
3493,56,44
3494,57,43
3495,64,35
3496,62,55
3497,71,49
3498,67,38
3499,66,30
3500,59,49
3501,72,45
3502,70,42
3503,68,35
3504,60,51
3505,7,64
3506,10,85
3507,16,46
3508,19,52
3509,20,48
3510,26,32
3511,30,34
3512,36,48
3513,40,46
3514,33,39
3515,23,49
3516,27,39
3517,18,56
3518,15,73
3519,14,56
3520,11,92
3521,38,49
3522,42,75
3523,35,32
3524,4,44
3525,2,51
3526,6,46
3527,23,37
3528,28,28
3529,34,26
3530,38,40
3531,40,39
3532,53,30
3533,54,36
3534,55,39
3535,62,44
3536,25,24
3537,31,25
3538,18,40
3539,20,33
3540,21,26
3541,26,21
3542,30,20
3543,32,18
3544,19,41
3545,15,46
3546,68,23
3547,57,33
3548,61,29
3549,59,34
3550,50,28
3551,49,34
3552,37,18
3553,41,36
3554,33,21
3555,52,39
3556,71,29
3557,74,32
3558,76,28
3559,78,33
3560,80,35
3561,82,34
3562,83,34
3563,81,37
3564,79,38
3565,77,34
3566,75,33
3567,73,55
3568,27,29
3569,17,23
3570,14,34
3571,16,33
3572,29,22
3573,24,24
3574,22,27
3575,6,32
3576,7,30
3577,9,48
3578,1,38
3579,8,41
3580,10,64
3581,3,33
3582,5,52
3583,12,33
3584,6,34
3585,11,68
3586,4,34
3587,13,36
3588,69,36
3589,58,32
3590,63,30
3591,54,29
3592,60,37
3593,67,23
3594,47,26
3595,45,27
3596,39,32
3597,42,35
3598,36,29
3599,66,23
3600,65,26
3601,72,31
3602,64,23
3603,62,39
3604,70,33
3605,56,32
3606,51,24
3607,48,33
3608,46,27
3609,44,32
3610,34,29
3611,35,29
3612,36,38
3613,37,29
3614,38,38
3615,39,37
3616,40,40
3617,41,39
3618,42,59
3619,54,21
3620,55,24
3621,56,26
3622,57,26
3623,58,31
3624,59,39
3625,60,36
3626,61,28
3627,62,38
3628,1,55
3629,2,49
3630,3,46
3631,4,56
3632,5,46
3633,6,41
3634,7,61
3635,8,67
3636,9,68
3637,10,147
3638,11,102
3639,83,28
3640,81,37
3641,79,32
3642,77,30
3643,75,34
3644,73,46
3645,74,35
3646,76,29
3647,78,31
3648,80,28
3649,82,24
3650,43,31
3651,44,32
3652,45,36
3653,46,29
3654,47,37
3655,48,34
3656,49,52
3657,50,36
3658,51,28
3659,52,34
3660,53,108
3661,63,19
3662,64,23
3663,66,20
3664,65,29
3665,67,26
3666,68,28
3667,69,27
3668,70,25
3669,71,28
3670,72,29
3671,12,51
3672,13,50
3673,14,65
3674,15,59
3675,16,45
3676,17,52
3677,18,58
3678,20,63
3679,19,52
3680,21,45
3681,22,43
3682,23,64
3683,24,39
3684,25,33
3685,26,33
3686,27,39
3687,28,35
3688,29,37
3689,30,33
3690,31,37
3691,32,29
3692,33,29
3693,23,34
3694,33,19
3695,34,29
3696,38,48
3697,37,28
3698,39,31
3699,42,31
3700,35,20
3701,36,34
3702,40,27
3703,43,38
3704,53,30
3705,55,27
3706,54,23
3707,57,28
3708,60,29
3709,62,32
3710,59,28
3711,56,26
3712,58,25
3713,61,19
3714,1,44
3715,2,38
3716,4,37
3717,7,30
3718,8,33
3719,9,32
3720,6,29
3721,5,30
3722,83,26
3723,82,18
3724,81,31
3725,80,22
3726,79,32
3727,78,27
3728,77,29
3729,76,28
3730,75,31
3731,74,31
3732,73,46
3733,41,28
3734,44,31
3735,45,21
3736,47,25
3737,49,33
3738,52,28
3739,51,20
3740,48,27
3741,46,23
3742,43,32
3743,50,23
3744,63,20
3745,65,21
3746,71,31
3747,72,31
3748,69,26
3749,67,16
3750,68,22
3751,64,28
3752,66,25
3753,70,27
3754,3,41
3755,4,28
3756,10,63
3757,12,34
3758,16,28
3759,20,29
3760,14,30
3761,11,52
3762,17,26
3763,19,33
3764,21,17
3765,18,25
3766,13,25
3767,15,30
3768,18,34
3769,22,21
3770,25,18
3771,28,20
3772,26,20
3773,30,17
3774,24,19
3775,27,21
3776,29,21
3777,31,18
3778,32,17
3779,27,31
3780,40,35
3781,50,31
3782,28,30
3783,61,29
3784,65,27
3785,54,34
3786,16,34
3787,74,46
3788,60,29
3789,47,37
3790,9,45
3791,66,31
3792,55,47
3793,22,26
3794,11,45
3795,45,40
3796,51,31
3797,20,25
3798,18,57
3799,39,37
3800,2,36
3801,4,38
3802,48,33
3803,7,31
3804,19,35
3805,23,38
3806,46,30
3807,71,35
3808,8,33
3809,72,23
3810,57,34
3811,15,50
3812,68,29
3813,17,35
3814,34,30
3815,37,33
3816,44,73
3817,3,37
3818,80,42
3819,12,38
3820,76,36
3821,36,36
3822,52,43
3823,67,36
3824,78,36
3825,24,43
3826,82,37
3827,64,29
3828,59,32
3829,1,34
3830,62,26
3831,43,43
3832,81,34
3833,83,36
3834,73,58
3835,69,39
3836,41,37
3837,26,26
3838,13,33
3839,38,31
3840,25,26
3841,5,35
3842,35,25
3843,77,32
3844,21,25
3845,79,35
3846,63,30
3847,6,35
3848,58,36
3849,29,33
3850,14,43
3851,42,41
3852,10,53
3853,30,26
3854,70,35
3855,53,93
3856,33,27
3857,75,34
3858,49,37
3859,31,29
3860,56,50
3861,32,26
3862,30,26
3863,82,15
3864,67,27
3865,25,23
3866,11,56
3867,20,24
3868,2,34
3869,41,36
3870,68,22
3871,28,28
3872,21,26
3873,51,25
3874,63,23
3875,35,29
3876,70,34
3877,38,38
3878,1,32
3879,36,28
3880,54,33
3881,60,21
3882,53,42
3883,8,43
3884,17,32
3885,48,35
3886,83,36
3887,26,25
3888,74,31
3889,75,37
3890,44,34
3891,77,29
3892,55,36
3893,29,25
3894,14,42
3895,47,25
3896,33,22
3897,65,22
3898,57,37
3899,66,26
3900,61,36
3901,23,36
3902,79,36
3903,19,41
3904,4,35
3905,80,32
3906,10,37
3907,7,27
3908,16,24
3909,62,24
3910,24,28
3911,50,27
3912,15,31
3913,73,52
3914,40,43
3915,46,28
3916,37,26
3917,64,27
3918,18,45
3919,78,29
3920,22,26
3921,49,34
3922,12,29
3923,43,37
3924,45,35
3925,56,32
3926,31,20
3927,52,32
3928,72,22
3929,69,41
3930,27,25
3931,71,39
3932,59,34
3933,42,33
3934,13,30
3935,5,29
3936,9,30
3937,58,40
3938,32,24
3939,81,38
3940,39,37
3941,34,27
3942,76,24
3943,6,32
3944,3,33
3945,34,23
3946,35,33
3947,36,33
3948,37,46
3949,38,39
3950,40,48
3951,39,59
3952,41,35
3953,42,32
3954,43,47
3955,43,45
3956,45,37
3957,46,53
3958,46,47
3959,58,27
3960,60,27
3961,59,15
3962,61,17
3963,62,28
3964,66,88
3965,65,34
3966,63,31
3967,64,24
3968,67,104
3969,68,40
3970,1,40
3971,2,34
3972,3,43
3973,4,40
3974,5,71
3975,6,20
3976,7,39
3977,8,44
3978,9,48
3979,10,82
3980,73,51
3981,76,39
3982,71,22
3983,77,36
3984,78,37
3985,79,53
3986,80,34
3987,81,10
3988,82,15
3989,83,34
3990,47,31
3991,48,22
3992,49,38
3993,50,29
3994,52,19
3995,51,20
3996,53,63
3997,54,31
3998,55,35
3999,56,34
4000,57,32
4001,69,29
4002,70,29
4003,71,32
4004,72,12
4005,74,35
4006,75,33
4007,11,42
4008,12,45
4009,13,42
4010,14,48
4011,15,42
4012,16,39
4013,17,27
4014,18,35
4015,19,42
4016,20,46
4017,21,95
4018,22,58
4019,23,54
4020,24,52
4021,24,46
4022,25,30
4023,26,34
4024,27,46
4025,26,52
4026,27,36
4027,28,37
4028,29,29
4029,30,31
4030,31,37
4031,32,42
4032,33,51
4033,37,26
4034,38,23
4035,39,32
4036,40,29
4037,41,36
4038,42,34
4039,43,35
4040,44,38
4041,45,28
4042,46,31
4043,47,26
4044,64,65
4045,58,33
4046,59,21
4047,60,9
4048,61,23
4049,62,26
4050,63,19
4051,66,33
4052,2,22
4053,1,23
4054,4,24
4055,3,22
4056,5,31
4057,6,31
4058,7,24
4059,8,28
4060,9,31
4061,10,35
4062,11,37
4063,73,69
4064,74,30
4065,75,41
4066,76,30
4067,77,33
4068,78,25
4069,79,25
4070,80,29
4071,82,26
4072,83,31
4073,81,31
4074,48,28
4075,49,28
4076,50,27
4077,51,24
4078,52,23
4079,53,40
4080,54,30
4081,55,30
4082,56,34
4083,57,23
4084,58,47
4085,59,47
4086,60,33
4087,61,20
4088,62,28
4089,63,28
4090,64,42
4091,65,28
4092,66,31
4093,67,43
4094,68,46
4095,69,32
4096,70,44
4097,71,48
4098,72,48
4099,12,31
4100,13,26
4101,14,73
4102,15,27
4103,16,26
4104,17,22
4105,18,28
4106,19,28
4107,20,14
4108,21,22
4109,22,26
4110,23,36
4111,33,24
4112,32,21
4113,31,57
4114,30,26
4115,29,25
4116,28,31
4117,27,25
4118,26,22
4119,25,25
4120,24,26
4121,34,24
4122,35,26
4123,36,43
4124,32,29
4125,33,37
4126,34,39
4127,35,36
4128,36,38
4129,37,42
4130,46,48
4131,47,44
4132,48,36
4133,49,47
4134,50,65
4135,51,28
4136,52,35
4137,53,116
4138,54,34
